,doi,url,title,abstract,is_biomimicry,petal_id
277,10.1063/5.0026546,https://www.semanticscholar.org/paper/2d72b1c73d640c4428ec8e4e223b5499ef7da521,Reflectin needs its intensity amplifier: Realizing the potential of tunable structural biophotonics,"Underwater camouflage and communication in a family of recently evolved squids are controlled, in part, by the reflectin proteins, which regulate dynamic changes in the color and intensity of light reflected from intracellular Bragg reflectors and Mie scatterers. The reflectins act as a signal transducer, precisely tuning the dimensions and refractive index of the membrane-bounded structural reflectors containing them to an extent exactly proportional to neuronal signaling. This calibration between the activating signal and the output color and intensity of reflectance is governed by the physics of the liquid state of reflectin assemblies, which osmotically fine-tune the dimensions and refractive index of the membrane-bounded structural reflectors containing them. While thin-film or genetically engineered assemblies of reflectin deliver changes in the colors of reflection approximating those of the biological system (as do other proteins and polymers), none has delivered the signal-activated increase in the intensity of reflectance characteristic of the native system. The membrane envelopes (Bragg reflector lamellae and Mie-scattering vesicles) containing the reflectins apparently serve as amplifiers, functionally “impedance matched” to the range of tunable sizes of the reflectin assemblies; reflectin films or assemblies lacking such an amplifier fail to deliver signal-activated increases in reflectance intensity.",True,
278,10.1128/mBio.03637-20,https://www.semanticscholar.org/paper/184e7fe093c3a6f10561644a1349b477f47a0609,A Small Molecule Coordinates Symbiotic Behaviors in a Host Organ,"The complexity of animal microbiomes presents challenges to defining signaling molecules within the microbial consortium and between the microbes and the host. By focusing on the binary symbiosis between Vibrio fischeri and Euprymna scolopes, we have combined genetic analysis with direct imaging to define and study small molecules in the intact symbiosis.  The lifelong relationship between the Hawaiian bobtail squid Euprymna scolopes and its microbial symbiont Vibrio fischeri represents a simplified model system for studying microbiome establishment and maintenance. The bacteria colonize a dedicated symbiotic light organ in the squid, from which bacterial luminescence camouflages the host in a process termed counterillumination. The squid host hatches without its symbionts, which must be acquired from the ocean amidst a diversity of nonbeneficial bacteria, such that precise molecular communication is required for initiation of the specific relationship. Therefore it is likely there are specialized metabolites used in the light organ microenvironment to modulate these processes. To identify small molecules that may influence the establishment of this symbiosis, we used imaging mass spectrometry to analyze metabolite production in V. fischeri with altered biofilm production, which correlates directly to colonization capability in its host. “Biofilm-up” and “biofilm-down” mutants were compared to a wild-type strain, and ions that were more abundantly produced by the biofilm-up mutant were detected. Using a combination of structural elucidation and synthetic chemistry, one such signal was determined to be a diketopiperazine, cyclo(d-histidyl-l-proline). This diketopiperazine modulated luminescence in V. fischeri and, using imaging mass spectrometry, was directly detected in the light organ of the colonized host. This work highlights the continued need for untargeted discovery efforts in host-microbe interactions and showcases the benefits of the squid-Vibrio system for identification and characterization of small molecules that modulate microbiome behaviors. IMPORTANCE The complexity of animal microbiomes presents challenges to defining signaling molecules within the microbial consortium and between the microbes and the host. By focusing on the binary symbiosis between Vibrio fischeri and Euprymna scolopes, we have combined genetic analysis with direct imaging to define and study small molecules in the intact symbiosis. We have detected and characterized a diketopiperazine produced by strong biofilm-forming V. fischeri strains that was detectable in the host symbiotic organ, and which influences bacterial luminescence. Biofilm formation and luminescence are critical for initiation and maintenance of the association, respectively, suggesting that the compound may link early and later development stages, providing further evidence that multiple small molecules are important in establishing these beneficial relationships.",True,
279,10.1098/rspb.2020.3052,https://www.semanticscholar.org/paper/f6aa80e1220505c4c82c4c5e25e98ee1b7f688f9,Hard to catch: experimental evidence supports evasive mimicry,"Most research on aposematism has focused on chemically defended prey, but the signalling difficulty of capture remains poorly explored. Similar to classical Batesian and Müllerian mimicry related to distastefulness, such ‘evasive aposematism' may also lead to convergence in warning colours, known as evasive mimicry. A prime candidate group for evasive mimicry are Adelpha butterflies, which are agile insects and show remarkable colour pattern convergence. We tested the ability of naive blue tits to learn to avoid and generalize Adelpha wing patterns associated with the difficulty of capture and compared their response to that of birds that learned to associate the same wing patterns with distastefulness. Birds learned to avoid all wing patterns tested and generalized their aversion to other prey to some extent, but learning was faster with evasive prey compared to distasteful prey. Our results on generalization agree with longstanding observations of striking convergence in wing colour patterns among Adelpha species, since, in our experiments, perfect mimics of evasive and distasteful models were always protected during generalization and suffered the lowest attack rate. Moreover, generalization on evasive prey was broader compared to that on distasteful prey. Our results suggest that being hard to catch may deter predators at least as effectively as distastefulness. This study provides empirical evidence for evasive mimicry, a potentially widespread but poorly understood form of morphological convergence driven by predator selection.",True,
280,10.2495/DN060021,https://www.semanticscholar.org/paper/a8552ef1f90f8a8f696b517cd78c07bf91a66eaf,A Graphic Way For Notch Shape Optimization,"Many components have notches and notches are in the majority of cases the reason for failure. There are many options to reach a longer lifetime and a better utilisation of material. One method for the shape optimization of components, developed in Forschungszentrum Karlsruhe, uses the design rules of nature. During the last 15 years it has spread very well and proven itself in industry, especially in automotive engineering. The limits for using the CAO-method (Computer Aided Optimization) are more or less of an economic nature. So we need a method that allows optimization by everybody. Now a new pure graphical method has been found, which works without any FEM or optimization software. It is called the “Method of Tensile Triangles” and requires only a set square and a piece of paper to optimize the notch shape in an effective and simple way.",True,
281,10.1126/scirobotics.abc8170,https://www.semanticscholar.org/paper/abf57675596914d48181ab841a6d96667e87144f,A controllable dual-catapult system inspired by the biomechanics of the dragonfly larvae’s predatory strike,"The independently loaded synchronized dual-catapult system of dragonfly larvae can serve as a model for bioinspired robotics. The biomechanics underlying the predatory strike of dragonfly larvae is not yet understood. Dragonfly larvae are aquatic ambush predators, capturing their prey with a strongly modified extensible mouthpart. The current theory of hydraulic pressure being the driving force of the predatory strike can be refuted by our manipulation experiments and reinterpretation of former studies. Here, we report evidence for an independently loaded synchronized dual-catapult system. To power the ballistic movement of a single specialized mouthpart, two independently loaded springs simultaneously release and actuate two separate joints in a kinematic chain. Energy for the movement is stored by straining an elastic structure at each joint and, possibly, the surrounding cuticle, which is preloaded by muscle contraction. As a proof of concept, we developed a bioinspired robotic model resembling the morphology and functional principle of the extensible mouthpart. Understanding the biomechanics of the independently loaded synchronized dual-catapult system found in dragonfly larvae can be used to control the extension direction and, thereby, thrust vector of a power-modulated robotic system.",True,
282,10.1371/journal.pone.0228988,https://www.semanticscholar.org/paper/53438bc54c19c8b7785a6809e99710680a179006,Multimodal and multifunctional signaling? – Web reduction courtship behavior in a North American population of the false black widow spider,"Males of widow spiders courting on the web of females engage in web-reduction behavior which entails excising a section of the web, bundling it up, and wrapping it with their silk. Males of the false black widow spider, Steatoda grossa, in European populations also produce stridulatory courtship sound which has not yet been studied in their invaded North American range. Working with a North American population of S. grossa, we tested the hypotheses that (1) web reduction by males renders webs less attractive to rival males; (2) deposition of silk by courting males has an inter-sexual (male-female) signal function that enhances their likelihood of copulation; and (3) stridulatory sound is a courtship signal of males. Testing anemotactic attraction of males in Y-tube olfactometer experiments revealed that reduced webs (indicative of a mated female) and intact webs (indicative of a virgin female) were equally attractive to males. Recording courtship behavior of males with either functional (silk-releasing) spinnerets or spinnerets experimentally occluded on the web of virgin females showed that males with functional spinnerets were more likely to copulate with the female they courted. Although males possess the stridulatory apparatus to produce courtship sound, they did not stridulate when courting or copulating on the web of females. Our data support the conclusion that web-reduction behavior of S. grossa males in their invaded North American range has no long-range effect on mate seeking males. Instead, web-reduction behavior has an inter-sexual signaling function that seems to be linked to functional spinnerets of the courting male. The signal produced by a male likely entails a volatile silk-borne pheromone, but may also embody a gauge of his endurance (the amount of time he engages in web reduction causing web vibrations).",True,
283,10.1098/rspb.2020.0123,https://www.semanticscholar.org/paper/861ca8cd4baf3e3fb87a95ee594838770667e9b1,"Role of multiple, adjustable toes in distributed control shown by sideways wall-running in geckos","Remarkable progress has been made characterizing one of nature's most integrated, hierarchical structures––the fibrillar adhesive system of geckos. Nonetheless, we lack an understanding of how multiple toes coordinate to facilitate geckos' acrobatic locomotion. Here, we tested the control function of gecko toes by running them on vertical substrates varying in orientation, friction and roughness. Sideways wall-running geckos realigned the toes of their top feet upward to resist gravity. Toe contact area was not compromised, but redistributed. Geckos aligned all toes upward to resist slipping when encountering low-friction patches during sideways wall-running. Negotiation of intermittent slippery strips showed an increased contribution of particular toes to compensate for toes that lost adhesion. Increasing substrate roughness using discrete rods perpendicular to sideways locomotion resulted in geckos bending and/or rotating toes to conform to and even grasp the rods, with potential forces more than five times body weight. Geckos increase their effectiveness of manoeuvrability in demanding environments by taking advantage of the distributed control afforded by multiple toes. Our findings provide insight on biological attachment and offer inspiration to advance gecko-inspired robotics and other biomimetic applications.",True,
284,10.1098/rsos.181729,https://www.semanticscholar.org/paper/b5b1a4d58058df3249defa9828bac19e4c2bf750,Dynamics and stability of running on rough terrains,"Stability of running on rough terrain depends on the propagation of perturbations due to the ground. We consider stability within the sagittal plane and model the dynamics of running as a two-dimensional body with alternating aerial and stance phases. Stance is modelled as a passive, impulsive collision followed by an active, impulsive push-off that compensates for collisional losses. Such a runner has infinitely many strategies to maintain periodic gaits on flat ground. However, these strategies differ in how perturbations due to terrain unevenness are propagated. Instabilities manifest as tumbling (orientational instability) or failing to maintain a steady speed (translational instability). We find that open-loop strategies that avoid sensory feedback are sufficient to maintain stability on step-like terrains with piecewise flat surfaces that randomly vary in height. However, these open-loop runners lose orientational stability on rough terrains whose slope also varies randomly. The orientational instability is significantly mitigated by minimizing the tangential collision, which typically requires sensory information and anticipatory strategies such as leg retraction. By analysing the propagation of perturbations, we derive a single dimensionless parameter that governs stability. This parameter provides guidelines for the design and control of both biological and robotic runners.",True,
285,10.1140/epje/s10189-021-00099-6,https://www.semanticscholar.org/paper/38fb2a7e15a1b255a99d822a30b366964a1e4b7a,"Nature's forms are frilly, flexible, and functional.","A ubiquitous motif in nature is the self-similar hierarchical buckling of a thin lamina near its margins. This is seen in leaves, flowers, fungi, corals, and marine invertebrates. We investigate this morphology from the perspective of non-Euclidean plate theory. We identify a novel type of defect, a branch-point of the normal map, that allows for the generation of such complex wrinkling patterns in thin elastic hyperbolic surfaces, even in the absence of stretching. We argue that branch points are the natural defects in hyperbolic sheets, they carry a topological charge which gives them a degree of robustness, and they can influence the overall morphology of a hyperbolic surface without concentrating elastic energy. We develop a theory for branch points and investigate their role in determining the mechanical response of hyperbolic sheets to weak external forces.",True,
286,10.1002/ecy.3359,https://www.semanticscholar.org/paper/6bfd7d0c05f5dec6e519fb13b31a1245e3009b27,Plant-pollinator interactions between generalists persist over time and space.,"Generalist species are the linchpins of networks, as they are important for maintaining network structure and function. Previous studies have shown that interactions between generalists tend to occur consistently across years and sites. However, the link between temporal and spatial interaction persistence across scales remains unclear. To address this gap, we collected data on plant-pollinator interactions throughout the flowering period for five years across six plots in a subalpine meadow in the Rocky Mountains. We found that interactions between generalists tended to persist more in time and space such that interactions near the network core were more frequently recorded across years, within seasons, and among plots. We posit that species' tolerance of environmental variation across time and space plays a key role in generalization by regulating spatiotemporal overlap with interaction partners. Our results imply a role of spatiotemporal environmental variation in organizing species interactions, marrying niche concepts that emphasize species environmental constraints and their community role.",True,
287,10.1021/jacs.1c00557,https://www.semanticscholar.org/paper/42e9d0e52d28e569661023a667fe2fe8bfbab261,Total Synthesis and Target Identification of the Curcusone Diterpenes.,"The curcusone natural products are complex diterpenes featuring a characteristic [6-7-5] tricyclic carbon skeleton similar to the daphnane and tigliane diterpenes. Among them, curcusones A-D demonstrated potent anticancer activity against a broad spectrum of human cancer cell lines. Prior to this study, no total synthesis of the curcusones was achieved and their anticancer mode of action remained unknown. Herein, we report our synthetic and chemoproteomics studies of the curcusone diterpenes which culminate in the first total synthesis of several curcusone natural products and identification of BRCA1-associated ATM activator 1 (BRAT1) as a cellular target. Our efficient synthesis is highly convergent, builds upon cheap and abundant starting materials, features a thermal [3,3]-sigmatropic rearrangement and a novel FeCl3-promoted cascade reaction to rapidly construct the critical cycloheptadienone core of the curcusones, and led us to complete the first total synthesis of curcusones A and B in only 9 steps, C and D in 10 steps, and dimericursone A in 12 steps. The chemical synthesis of dimericursone A from curcusones C and D provided direct evidence to support the proposed Diels-Alder dimerization and cheletropic elimination biosynthetic pathway. Using an alkyne-tagged probe molecule, BRAT1, an important but previously ""undruggable"" oncoprotein, was identified as a key cellular target via chemoproteomics. We further demonstrate for the first time that BRAT1 can be inhibited by curcusone D, resulting in impaired DNA damage response, reduced cancer cell migration, potentiated activity of the DNA damaging drug etoposide, and other phenotypes similar to BRAT1 knockdown.",True,
288,10.1098/rsif.2014.1326,https://www.semanticscholar.org/paper/bc86b5645543889e956fa5dde2e9232c6fa5ed14,Extreme strength observed in limpet teeth,"The teeth of limpets exploit distinctive composite nanostructures consisting of high volume fractions of reinforcing goethite nanofibres within a softer protein phase to provide mechanical integrity when rasping over rock surfaces during feeding. The tensile strength of discrete volumes of limpet tooth material measured using in situ atomic force microscopy was found to range from 3.0 to 6.5 GPa and was independent of sample size. These observations highlight an absolute material tensile strength that is the highest recorded for a biological material, outperforming the high strength of spider silk currently considered to be the strongest natural material, and approaching values comparable to those of the strongest man-made fibres. This considerable tensile strength of limpet teeth is attributed to a high mineral volume fraction of reinforcing goethite nanofibres with diameters below a defect-controlled critical size, suggesting that natural design in limpet teeth is optimized towards theoretical strength limits.",True,
289,10.1186/s40462-021-00247-9,https://www.semanticscholar.org/paper/bafdb5f75a2593a0dcc1bac99351478445cdecff,Wave-slope soaring of the brown pelican,"Background From the laboratory at Scripps Institution of Oceanography, it is common to see the brown pelican ( Pelecanus occidentalis ) traveling along the crests of ocean waves just offshore of the surf-zone. When flying in this manner, the birds can travel long distances without flapping, centimeters above the ocean’s surface. Here we derive a theoretical framework for assessing the energetic savings related to this behavior, ‘wave-slope soaring,’ in which an organism in flight takes advantage of localized updrafts caused by traveling ocean surface gravity waves. Methods The energy cost of steady, constant altitude flight in and out of ground effect are analyzed as controls. Potential flow theory is used to quantify the ocean wave-induced wind associated with near-shoaling, weakly nonlinear, shallow water ocean surface gravity waves moving through an atmosphere initially at rest. Using perturbation theory and the Green’s function for Laplace’s equation in 2D with Dirichlet boundary conditions, we obtain integrals for the horizontal and vertical components of the wave-induced wind in a frame of reference moving with the wave. Wave-slope soaring flight is then analyzed using an energetics-based approach for waves under a range of ocean conditions and the body plan of P. occidentalis. Results For ground effect flight, we calculate a ∼15 - 25% reduction in cost of transport as compared with steady, level flight out of ground effect. When wave-slope soaring is employed at flight heights ∼2m in typical ocean conditions (2m wave height, 15s period), we calculate 60-70% reduction in cost of transport as compared with flight in ground effect. A relatively small increase in swell amplitude or decrease in flight height allows up to 100% of the cost of transport to be offset by wave-slope soaring behavior. Conclusions The theoretical development presented here suggests there are energy savings associated with wave-slope soaring. Individual brown pelicans may significantly decrease their cost of transport utilizing this mode of flight under typical ocean conditions. Thus wave-slope soaring may provide fitness benefit to these highly mobile organisms that depend on patchy prey distribution over large home ranges.",True,
290,10.1016/j.cub.2021.03.103,https://www.semanticscholar.org/paper/943463953d1d052d0371f93773d4cedaaf54e65e,Map-like use of Earth’s magnetic field in sharks,"Migration is common in marine animals,1-5 and use of the map-like information of Earth's magnetic field appears to play an important role.2,6-9 While sharks are iconic migrants10-12 and well known for their sensitivity to electromagnetic fields,13-20 whether this ability is used for navigation is unresolved.14,17,21,22 We conducted magnetic displacement experiments on wild-caught bonnetheads (Sphyrna tiburo) and show that magnetic map cues can elicit homeward orientation. We further show that use of a magnetic map to derive positional information may help explain aspects of the genetic structure of bonnethead populations in the northwest Atlantic.23-26 These results offer a compelling explanation for the puzzle of how migratory routes and population structure are maintained in marine environments, where few physical barriers limit movements of vagile species. VIDEO .",True,
291,10.1016/j.cub.2021.04.040,https://www.semanticscholar.org/paper/38d6d975046d2101dc569eed409dc2a120ebfd16,Repeated evolution of underwater rebreathing in diving Anolis lizards,"Air-based respiration limits the use of aquatic environments by ancestrally terrestrial animals. To overcome this challenge, diving arthropods have evolved to respire without resurfacing using air held between their cuticle and surrounding water.1-4 Inspired by natural history observations in Haiti (unpublished data) and Costa Rica,5,6 we conducted experiments documenting routine air-based underwater respiration in several distantly related semi-aquatic Anolis lizard species. Semi-aquatic anoles live along neotropical streams and frequently dive for refuge or food,7-12 remaining underwater for up to 18 min. While submerged, these lizards iteratively expire and re-inspire narial air bubbles-underwater ""rebreathing."" Rebreathed air is used in respiration, as the partial pressure of oxygen in the bubbles decreases with experimental submersion time in living anoles, but not in mechanical controls. Non-aquatic anoles occasionally rebreathe when submerged but exhibit more rudimentary rebreathing behaviors. Anole rebreathing is facilitated by a thin air layer (i.e., a ""plastron,"" sensu Brocher13) supported by the animal's rugose skin upon submergence. We suggest that hydrophobic skin, which we observed in all sampled anoles,14,15 may have been exaptative, facilitating the repeated evolution of specialized rebreathing in species that regularly dive. Phylogenetic analyses strongly suggest that specialized rebreathing is adaptive for semi-aquatic habitat specialists. Air-based rebreathing may enhance dive performance by incorporating dead space air from the buccal cavity or plastron into the lungs, facilitating clearance of carbon dioxide, or allowing uptake of oxygen from surrounding water (i.e., a ""physical gill"" mechanism4,16).",True,
292,10.1016/j.actbio.2014.03.020,https://www.semanticscholar.org/paper/a4c51112e79b5797b9ca009c00154f6486da9f5d,Eggshell membrane biomaterial as a platform for applications in materials science.,"Eggshell membrane (ESM) is a unique biomaterial, which is generally considered as waste. However, it has extraordinary properties which can be utilized in various fields and its potential applications are therefore now being widely studied. The first part of this review focuses on the chemical composition and morphology of ESM. The main areas of ESM application are discussed in the second part. These applications include its utilization as a biotemplate for the synthesis of nanoparticles; as a sorbent of heavy metals, organics, dyes, sulfonates and fluorides; as the main component of biosensors; in medicine; and various other applications. For each area of interest, a detailed literature survey is given.",True,
293,10.1098/rsif.2014.0321,https://www.semanticscholar.org/paper/963f758573fdf12d692fd4fbdfbe81c541ba690f,The structure and mechanics of Moso bamboo material,"Although bamboo has been used structurally for millennia, there is currently increasing interest in the development of renewable and sustainable structural bamboo products (SBPs). These SBPs are analogous to wood products such as plywood, oriented strand board and glue-laminated wood. In this study, the properties of natural Moso bamboo (Phyllostachys pubescens) are investigated to further enable the processing and design of SBPs. The radial and longitudinal density gradients in bamboo give rise to variations in the mechanical properties. Here, we measure the flexural properties of Moso bamboo in the axial direction, along with the compressive strengths in the axial and transverse directions. Based on the microstructural variations (observed with scanning electron microscopy) and extrapolated solid cell wall properties of bamboo, we develop models, which describe the experimental results well. Compared to common North American construction woods loaded along the axial direction, Moso bamboo is approximately as stiff and substantially stronger, in both flexure and compression but denser. This work contributes to critical knowledge surrounding the microstructure and mechanical properties of bamboo, which are vital to the engineering and design of sustainable SBPs.",True,
294,10.1073/pnas.2018188118,https://www.semanticscholar.org/paper/1be0be97e48f9c090d80466de774556865abbd00,Neurophysiological coordination of duet singing,"Significance Cooperation, turn taking, and other social behaviors often depend on temporal coordination between individuals. How brains use sensory cues from participants to synchronize performances is not known. We examined the interactions between sensory cues and motor activity in the brains of female and male plain-tailed wrens that rapidly take turns to produce a duet that sounds as if a single bird is singing. We made simultaneous neurophysiological recordings from the brains of pairs of awake, duetting wrens. We discovered that inhibition driven by auditory feedback from the partner alternated with the premotor activity used by each individual to produce its own vocalizations. These data show how sensory feedback links the brains of cooperating animals through the modulation of motor circuits. Coordination of behavior for cooperative performances often relies on linkages mediated by sensory cues exchanged between participants. How neurophysiological responses to sensory information affect motor programs to coordinate behavior between individuals is not known. We investigated how plain-tailed wrens (Pheugopedius euophrys) use acoustic feedback to coordinate extraordinary duet performances in which females and males rapidly take turns singing. We made simultaneous neurophysiological recordings in a song control area “HVC” in pairs of singing wrens at a field site in Ecuador. HVC is a premotor area that integrates auditory feedback and is necessary for song production. We found that spiking activity of HVC neurons in each sex increased for production of its own syllables. In contrast, hearing sensory feedback produced by the bird’s partner decreased HVC activity during duet singing, potentially coordinating HVC premotor activity in each bird through inhibition. When birds sang alone, HVC neurons in females but not males were inhibited by hearing the partner bird. When birds were anesthetized with urethane, which antagonizes GABAergic (γ-aminobutyric acid) transmission, HVC neurons were excited rather than inhibited, suggesting a role for GABA in the coordination of duet singing. These data suggest that HVC integrates information across partners during duets and that rapid turn taking may be mediated, in part, by inhibition.",True,
295,10.1016/j.medj.2021.04.004,https://www.semanticscholar.org/paper/1ba8adcce7a46c06ff0d09025a2baa16a95fa52f,Mammalian enteral ventilation ameliorates respiratory failure,"Background Several aquatic organisms such as loaches have evolved unique intestinal breathing mechanisms to survive under extensive hypoxia. To date, it is highly controversial whether such capability can be adapted in mammalian species as another site for gas exchange. Here, we report the advent of the intestinal breathing phenomenon in mammalians by exploiting EVA (enteral ventilation via anus). Methods Two different modes of EVA were investigated in an experimental model of respiratory failure: intra-rectal oxygen O2 gas ventilation (g-EVA) or liquid ventilation (l-EVA) with oxygenated perfluorocarbon. After induction of type 1 respiratory failure, we analyzed the effectiveness of g-EVA and I-EVA in mouse and pig, followed by preclinical safety analysis in rat. Findings Both intra-rectal O2 gas and oxygenated liquid delivery were shown to provide vital rescue of experimental models of respiratory failure, improving survival, behavior, and systemic O2 level. A rodent and porcine model study confirmed the tolerable and repeatable features of an enema-like l-EVA procedure with no major signs of complications. Conclusions EVA has proven effective in mammalians such that it oxygenated systemic circulation and ameliorated respiratory failure. Due to the proven safety of perfluorochemicals in clinics, EVA potentially provides an adjunctive means of oxygenation for patients under respiratory distress conditions. Funding This work is funded by the Research Program on Emerging and Re-emerging Infectious Diseases, Research Projects on COVID-19 (JP20fk0108278, 20fk0108506h0001), from the Japan Agency for Medical Research and Development (AMED), to T.T.; Strategic Promotion for Practical Application of Innovative Medical Technology, Seeds A (A145), to T.T.; and KAKENHI 19K22657, to T.C.-Y. This research is partially supported by the AMED Translational Research Program; Strategic Promotion for Practical Application of Innovative Medical Technology (TR-SPRINT), to T.C.-Y.; and AMED JP18bm0704025h0001 (Program for Technological Innovation of Regenerative Medicine), to T.T.",True,
296,10.1111/nph.17444,https://www.semanticscholar.org/paper/3e2e24c5daac65d710cafcb47f3ee48efb8edea7,Phytohormone-dependent plant defense signaling orchestrated by oral bacteria of the herbivore Spodoptera litura.,"A vast array of herbivorous arthropods live with symbiotic microorganisms. However, little is known about the nature and functional mechanism of bacterial effects on plant defense responses towards herbivores. We explored the role of microbes present in extracts of oral secretion (OS) isolated from larvae of Spodoptera litura, a generalist herbivore, in phytohormone signaling-dependent defense responses in Arabidopsis thaliana (arabidopsis). In response to mechanical damage (MD) with application of bacteria-free OS (OS- ) prepared by sterilization or filtration of OS, arabidopsis leaves exhibited enhanced de novo synthesis of oxylipins, and induction of transcript levels of the responsible genes, in comparison to those in leaves with MD + non-sterilized OS (OS+ ), indicating that OS bacteria serve as suppressors of these genes. By contrast, de novo synthesis/signaling of salicylic acid and signaling of abscisic acid were enhanced by OS bacteria. These signaling networks were cross-regulated by each other. Meta-analysis of OS bacteria identified 70 bacterial strains. Among them was Staphylococcus epidermidis, an anaerobic staphylococcus that was shown to contribute to the suppression/manipulation of phytohormone-dependent plant defense signaling. The presence of OS bacteria was consequently beneficial for S. litura larvae hosted by Brassicaceae.",True,
297,10.1073/pnas.2024329118,https://www.semanticscholar.org/paper/4d89089dfe37e1d31e22ac426d2947c340b7e9e4,Self-adaptive and efficient propulsion of Ray sperms at different viscosities enabled by heterogeneous dual helixes,"Significance For decades, the propulsion of sperms has been traditionally attributed to the beating or rotating of the soft tails. However, this work disclosed an unusual swimming model of Ray sperms whose propulsion is from not only the helical tail but also the unique spiral head (i.e., the head can contribute ∼31% of the force in propulsion). Such a propulsion mechanism provides Ray sperms with high adaptability to large environmental viscosities along with advantages in linearity, straightness, and efficiency. This study expands our knowledge on the microorganisms’ motion and provides inspirations for engineering design. We disclose a peculiar rotational propulsion mechanism of Ray sperms enabled by its unusual heterogeneous dual helixes with a rigid spiral head and a soft tail, named Heterogeneous Dual Helixes (HDH) model for short. Different from the conventional beating propulsion of sperm, the propulsion of Ray sperms is from both the rotational motion of the soft helical tail and the rigid spiral head. Such heterogeneous dual helical propulsion style provides the Ray sperm with high adaptability in viscous solutions along with advantages in linearity, straightness, and bidirectional motion. This HDH model is further corroborated by a miniature swimming robot actuated via a rigid spiral head and a soft tail, which demonstrates similar superiorities over conventional ones in terms of adaptability and efficiency under the same power input. Such findings expand our knowledge on microorganisms’ motion, motivate further studies on natural fertilization, and inspire engineering designs.",True,
298,10.1016/j.bone.2019.115046,https://www.semanticscholar.org/paper/3c189bd43d12b32ad92bb578f3826901648b0ca0,"Antlers - Evolution, development, structure, composition, and biomechanics of an outstanding type of bone.","Antlers are bony appendages of deer that undergo periodic regeneration from the top of permanent outgrowths (the pedicles) of the frontal bones. Of the ""less familiar"" bone types whose study was advocated by John Currey to gain a better understanding of structure-function relationships of mineralized tissues and organs, antlers were of special interest to him. The present review summarizes our current knowledge about the evolution, development, structure, mineralization, and biomechanics of antlers and how their formation is affected by environmental factors like nutrition. Furthermore, the potential role of antlers as a model in bone biology and several fields of biomedicine as well as their use as a monitoring tool in environmental studies are discussed.",True,
299,10.1242/jeb.240861,https://www.semanticscholar.org/paper/b7e7187c0ec9b61fa806af3a94ed40af97ec8d3a,Bumblebees can detect floral humidity,"Floral humidity, a region of elevated humidity in the headspace of the flower, occurs in many plant species and may add to their multimodal floral displays. So far, the ability to detect and respond to floral humidity cues has been only established for hawkmoths when they locate and extract nectar while hovering in front of some moth-pollinated flowers. To test whether floral humidity can be used by other more widespread generalist pollinators, we designed artificial flowers that presented biologically relevant levels of humidity similar to those shown by flowering plants. Bumblebees showed a spontaneous preference for flowers that produced higher floral humidity. Furthermore, learning experiments showed that bumblebees are able to use differences in floral humidity to distinguish between rewarding and non-rewarding flowers. Our results indicate that bumblebees are sensitive to different levels of floral humidity. In this way floral humidity can add to the information provided by flowers and could impact pollinator behaviour more significantly than previously thought.",True,
300,10.1126/science.abf4557,https://www.semanticscholar.org/paper/4ee7c1b155cad5678a71ce9f34c8287be540a05d,Skeletal muscle thermogenesis enables aquatic life in the smallest marine mammal,"Keeping warm when small Several mammal species live in cold-water environments, enabled by adaptations such as blubber and large size. A notable exception to this rule is the sea otter, a species that is orders of magnitude smaller and skinnier than the others. It is known that the sea otter's unusually thick fur helps, but Wright et al. show that they are also internally warmed by thermogenic leak from skeletal muscle, a process that elevates their metabolic rate three times above that expected for their size. This mechanism is present even in infants with immature muscles, providing these animals with internal warmth from birth. Science, abf4557, this issue p. 223 Thermogenesis is a primary regulator of sea otter muscle metabolism, allowing them to inhabit cold water. Basal metabolic rate generally scales with body mass in mammals, and variation from predicted levels indicates adaptive metabolic remodeling. As a thermogenic adaptation for living in cool water, sea otters have a basal metabolic rate approximately three times that of the predicted rate; however, the tissue-level source of this hypermetabolism is unknown. Because skeletal muscle is a major determinant of whole-body metabolism, we characterized respiratory capacity and thermogenic leak in sea otter muscle. Compared with that of previously sampled mammals, thermogenic muscle leak capacity was elevated and could account for sea otter hypermetabolism. Muscle respiratory capacity was modestly elevated and reached adult levels in neonates. Premature metabolic development and high leak rate indicate that sea otter muscle metabolism is regulated by thermogenic demand and is the source of basal hypermetabolism.",True,
301,10.1038/s41598-021-93808-2,https://www.semanticscholar.org/paper/79a0fdbd0d6b3a01e5603d4b323d6b5233e98b09,Temporomandibular joint and Giant Panda’s (Ailuropoda melanoleuca) adaptation to bamboo diet,"Here, we present new evidence that evolutionary adaptation of the Ailuripodinae lineage to bamboo diet has taken place by morphological adaptations in the masticatory system. The giant panda in the wild and in captivity removes without an exception the outer skin of all bamboo shoots, rich in abrasive and toxic compounds, by the highly adapted premolars P3 and P4. The temporomandibular joint (TMJ) allows sidewise movement of the jaw and the premolars can, in a cusp-to-cusp position, remove the poorly digestible outer skin of the bamboo before crushing the bamboo with molars. Based on the evidence presented here, we suggest that adaptation of TMJ to lateral movement for enabling cusp-to-cusp contact of premolars is the crucial evolutionary factor as which we consider the key to understand the Ailuropodinae lineage adaptive pathway to utilize the bamboo resource.",True,
