,doi
7727,10.1007/s00360-010-0522-6
7728,10.1007/s00360-010-0523-5
7729,10.1007/s00359-010-0600-y
7730,10.1007/s00360-010-0517-3
7731,10.1007/s00359-010-0598-1
7732,10.1007/s00359-010-0597-2
7733,10.1007/s00359-010-0596-3
7734,10.1007/s00360-010-0518-2
7735,10.1007/s00359-010-0594-5
7736,10.1007/s00359-010-0593-6
7737,10.1007/s00359-010-0586-5
7738,10.1007/s00359-010-0592-7
7739,10.1007/s00359-010-0591-8
7740,10.1007/s00359-010-0588-3
7741,10.1007/s00360-010-0514-6
7742,10.1007/s00360-010-0516-4
7743,10.1007/s00359-010-0590-9
7744,10.1007/s00360-010-0511-9
7745,10.1007/s00360-010-0512-8
7746,10.1007/s00360-010-0513-7
7747,10.1007/s00360-010-0515-5
7748,10.1007/s00359-010-0589-2
7749,10.1007/s00359-010-0587-4
7750,10.1007/s00359-010-0569-6
7751,10.1007/s00359-010-0585-6
7752,10.1007/s00359-010-0584-7
7753,10.1007/s00359-010-0576-7
7754,10.1007/s00359-010-0577-6
7755,10.1007/s00359-010-0581-x
7756,10.1007/s00359-010-0583-8
7757,10.1007/s00359-010-0579-4
7758,10.1007/s00359-010-0575-8
7759,10.1007/s00359-010-0578-5
7760,10.1007/s00359-010-0580-y
7761,10.1007/s00359-010-0582-9
7762,10.1007/s00360-010-0510-x
7763,10.1007/s00359-010-0570-0
7764,10.1007/s00359-010-0566-9
7765,10.1007/s00359-010-0573-x
7766,10.1007/s00359-010-0571-z
7767,10.1007/s00359-010-0574-9
7768,10.1007/s00359-010-0560-2
7769,10.1007/s00359-010-0567-8
7770,10.1007/s00359-010-0568-7
7771,10.1007/s00359-010-0572-y
7772,10.1007/s00360-010-0508-4
7773,10.1007/s00360-010-0507-5
7774,10.1007/s00360-010-0506-6
7775,10.1007/s00360-010-0509-3
7776,10.1007/s00360-010-0505-7
7777,10.1007/s00360-010-0504-8
7778,10.1007/s00359-010-0565-x
7779,10.1007/s00359-010-0564-y
7780,10.1007/s00360-010-0499-1
7781,10.1007/s00360-010-0500-z
7782,10.1007/s00360-010-0503-9
7783,10.1007/s00360-010-0502-x
7784,10.1007/s00360-010-0501-y
7785,10.1007/s00359-010-0562-0
7786,10.1007/s00359-010-0561-1
7787,10.1007/s00359-010-0557-x
7788,10.1007/s00359-010-0563-z
7789,10.1007/s00360-010-0496-4
7790,10.1007/s00360-010-0497-3
7791,10.1007/s00360-010-0495-5
7792,10.1007/s00360-010-0498-2
7793,10.1007/s00359-010-0559-8
7794,10.1007/s00359-010-0558-9
7795,10.1007/s00359-010-0556-y
7796,10.1007/s00359-010-0555-z
7797,10.1007/s00359-010-0554-0
7798,10.1007/s00359-010-0553-1
7799,10.1007/s00360-010-0493-7
7800,10.1007/s00359-010-0551-3
7801,10.1007/s00359-010-0550-4
7802,10.1007/s00359-010-0552-2
7803,10.1007/s00359-010-0544-2
7804,10.1007/s00359-010-0548-y
7805,10.1007/s00360-010-0492-8
7806,10.1007/s00360-010-0490-x
7807,10.1007/s00360-010-0488-4
7808,10.1007/s00359-010-0545-1
7809,10.1007/s00359-010-0549-x
7810,10.1007/s00360-010-0491-9
7811,10.1007/s00359-010-0542-4
7812,10.1007/s00360-010-0489-3
7813,10.1007/s00359-010-0541-5
7814,10.1007/s00359-010-0543-3
7815,10.1007/s00359-010-0547-z
7816,10.1007/s00360-010-0484-8
7817,10.1007/s00359-010-0546-0
7818,10.1007/s00360-010-0486-6
7819,10.1007/s00360-010-0483-9
7820,10.1007/s00360-010-0485-7
7821,10.1007/s00360-010-0482-x
7822,10.1007/s00360-010-0487-5
7823,10.1007/s00359-010-0539-z
7824,10.1007/s00359-010-0540-6
7825,10.1007/s00359-010-0538-0
7826,10.1007/s00359-010-0537-1
7827,10.1007/s00360-010-0481-y
7828,10.1007/s00359-010-0536-2
7829,10.1007/s00360-010-0480-z
7830,10.1007/s00360-010-0473-y
7831,10.1007/s00359-010-0531-7
7832,10.1007/s00359-010-0534-4
7833,10.1007/s00360-010-0475-9
7834,10.1007/s00360-010-0479-5
7835,10.1007/s00360-010-0478-6
7836,10.1007/s00359-010-0535-3
7837,10.1007/s00359-010-0533-5
7838,10.1007/s00360-010-0474-x
7839,10.1007/s00360-010-0477-7
7840,10.1007/s00360-010-0476-8
7841,10.1007/s00359-010-0529-1
7842,10.1007/s00359-010-0532-6
7843,10.1007/s00359-010-0530-8
7844,10.1007/s00359-010-0528-2
7845,10.1007/s00359-010-0525-5
7846,10.1007/s00359-010-0527-3
7847,10.1007/s00360-010-0472-z
7848,10.1007/s00359-010-0526-4
7849,10.1007/s00359-010-0524-6
7850,10.1007/s00360-010-0471-0
7851,10.1007/s00360-010-0469-7
7852,10.1007/s00360-010-0470-1
7853,10.1007/s00359-010-0522-8
7854,10.1007/s00360-010-0466-x
7855,10.1007/s00359-010-0523-7
7856,10.1007/s00360-010-0465-y
7857,10.1007/s00360-010-0468-8
7858,10.1007/s00360-010-0463-0
7859,10.1007/s00359-010-0521-9
7860,10.1007/s00360-010-0467-9
7861,10.1007/s00360-010-0460-3
7862,10.1007/s00360-010-0464-z
7863,10.1007/s00359-010-0518-4
7864,10.1007/s00359-010-0520-x
7865,10.1007/s00360-010-0458-x
7866,10.1007/s00359-010-0516-6
7867,10.1007/s00359-010-0517-5
7868,10.1007/s00360-010-0462-1
7869,10.1007/s00359-010-0519-3
7870,10.1007/s00360-010-0461-2
7871,10.1007/s00359-010-0510-z
7872,10.1007/s00360-010-0452-3
7873,10.1007/s00360-010-0459-9
7874,10.1007/s00360-010-0450-5
7875,10.1007/s00360-010-0453-2
7876,10.1007/s00360-010-0456-z
7877,10.1007/s00360-010-0457-y
7878,10.1007/s00359-010-0512-x
7879,10.1007/s00359-010-0513-9
7880,10.1007/s00359-010-0514-8
7881,10.1007/s00359-010-0515-7
7882,10.1007/s00360-010-0454-1
7883,10.1007/s00360-010-0455-0
7884,10.1007/s00359-010-0511-y
7885,10.1007/s00360-010-0451-4
7886,10.1007/s00360-010-0449-y
7887,10.1007/s00359-010-0509-5
7888,10.1007/s00360-010-0447-0
7889,10.1007/s00360-010-0448-z
7890,10.1007/s00359-010-0507-7
7891,10.1007/s00359-010-0508-6
7892,10.1007/s00360-010-0446-1
7893,10.1007/s00359-010-0503-y
7894,10.1007/s00359-010-0505-9
7895,10.1007/s00359-010-0506-8
7896,10.1007/s00360-010-0443-4
7897,10.1007/s00360-010-0445-2
7898,10.1007/s00360-010-0444-3
7899,10.1007/s00359-010-0504-x
7900,10.1007/s00360-009-0423-8
7901,10.1007/s00360-009-0442-5
7902,10.1007/s00359-009-0502-z
7903,10.1007/s00360-009-0437-2
7904,10.1007/s00360-009-0441-6
7905,10.1007/s00360-009-0440-7
7906,10.1007/s00359-009-0474-z
7907,10.1007/s00359-009-0501-0
7908,10.1007/s00360-009-0438-1
7909,10.1007/s00360-009-0439-0
7910,10.1007/s00359-009-0498-4
7911,10.1007/s00359-009-0500-1
7912,10.1007/s00359-009-0496-6
7913,10.1007/s00359-009-0499-3
7914,10.1007/s00360-009-0430-9
7915,10.1007/s00360-009-0436-3
7916,10.1007/s00359-009-0494-8
7917,10.1007/s00359-009-0495-7
7918,10.1007/s00360-009-0429-2
7919,10.1007/s00360-009-0432-7
7920,10.1007/s00360-009-0433-6
7921,10.1007/s00360-009-0427-4
7922,10.1007/s00360-009-0431-8
7923,10.1007/s00360-009-0428-3
7924,10.1007/s00360-009-0434-5
7925,10.1007/s00360-009-0435-4
7926,10.1007/s00360-009-0422-9
7927,10.1007/s00359-009-0493-9
7928,10.1007/s00360-009-0426-5
7929,10.1007/s00360-009-0424-7
7930,10.1007/s00360-009-0425-6
7931,10.1007/s00360-009-0421-x
7932,10.1007/s00360-009-0418-5
7933,10.1007/s00360-009-0419-4
7934,10.1007/s00360-009-0420-y
7935,10.1007/s00359-009-0489-5
7936,10.1007/s00359-009-0490-z
7937,10.1007/s00359-009-0491-y
7938,10.1007/s00359-009-0488-6
7939,10.1007/s00359-009-0487-7
7940,10.1007/s00359-009-0486-8
7941,10.1007/s00360-009-0416-7
7942,10.1007/s00360-009-0417-6
7943,10.1007/s00359-009-0485-9
7944,10.1007/s00360-009-0415-8
7945,10.1007/s00360-009-0412-y
7946,10.1007/s00360-009-0413-x
7947,10.1007/s00360-009-0414-9
7948,10.1007/s00359-009-0481-0
7949,10.1007/s00359-009-0482-z
7950,10.1007/s00359-009-0483-y
7951,10.1007/s00360-009-0410-0
7952,10.1007/s00360-009-0411-z
7953,10.1007/s00360-009-0409-6
7954,10.1007/s00359-009-0484-x
7955,10.1007/s00359-009-0480-1
7956,10.1007/s00359-009-0476-x
7957,10.1007/s00359-009-0479-7
7958,10.1007/s00360-009-0406-9
7959,10.1007/s00359-009-0477-9
7960,10.1007/s00360-009-0401-1
7961,10.1007/s00360-009-0405-x
7962,10.1007/s00359-009-0472-1
7963,10.1007/s00359-009-0473-0
7964,10.1007/s00359-009-0475-y
7965,10.1007/s00359-009-0478-8
7966,10.1007/s00360-009-0399-4
7967,10.1007/s00360-009-0400-2
7968,10.1007/s00360-009-0402-0
7969,10.1007/s00360-009-0404-y
7970,10.1007/s00359-009-0471-2
7971,10.1007/s00360-009-0403-z
7972,10.1007/s00359-009-0470-3
7973,10.1007/s00360-009-0395-8
7974,10.1007/s00360-009-0397-6
7975,10.1007/s00360-009-0396-7
7976,10.1007/s00359-009-0461-4
7977,10.1007/s00360-009-0398-5
7978,10.1007/s00359-009-0469-9
7979,10.1007/s00359-009-0467-y
7980,10.1007/s00359-009-0468-x
7981,10.1007/s00359-009-0466-z
7982,10.1007/s00359-009-0460-5
7983,10.1007/s00360-009-0394-9
7984,10.1007/s00359-009-0465-0
7985,10.1007/s00359-009-0464-1
7986,10.1007/s00359-009-0462-3
7987,10.1007/s00359-009-0463-2
7988,10.1007/s00360-009-0393-x
7989,10.1007/s00360-009-0391-z
7990,10.1007/s00359-009-0459-y
7991,10.1007/s00360-009-0389-6
7992,10.1007/s00360-009-0392-y
7993,10.1007/s00360-009-0390-0
7994,10.1007/s00359-009-0456-1
7995,10.1007/s00360-009-0388-7
7996,10.1007/s00360-009-0387-8
7997,10.1007/s00360-009-0382-0
7998,10.1007/s00360-009-0386-9
7999,10.1007/s00360-009-0384-y
8000,10.1016/j.jbiomech.2021.110610
8001,10.1016/j.jbiomech.2021.110595
8002,10.1016/j.jbiomech.2021.110598
8003,10.1016/j.jbiomech.2021.110567
8004,10.1016/j.jbiomech.2021.110600
8005,10.1016/j.jbiomech.2021.110552
8006,10.1016/j.jbiomech.2021.110542
8007,10.1016/j.jbiomech.2021.110594
8008,10.1016/j.jbiomech.2021.110564
8009,10.1016/j.jbiomech.2021.110585
8010,10.1016/j.jbiomech.2021.110591
8011,10.1016/j.jbiomech.2021.110582
8012,10.1016/j.jbiomech.2021.110589
8013,10.1016/j.jbiomech.2021.110592
8014,10.1016/j.jbiomech.2021.110588
8015,10.1016/j.jbiomech.2021.110581
8016,10.1016/j.jbiomech.2021.110584
8017,10.1016/j.jbiomech.2021.110590
8018,10.1016/j.jbiomech.2021.110577
8019,10.1016/j.jbiomech.2021.110550
8020,10.1016/j.jbiomech.2021.110580
8021,10.1016/j.jbiomech.2021.110541
8022,10.1016/j.jbiomech.2021.110583
8023,10.1016/j.jbiomech.2021.110586
8024,10.1016/j.jbiomech.2021.110575
8025,10.1016/j.jbiomech.2021.110572
8026,10.1016/j.jbiomech.2021.110563
8027,10.1016/j.jbiomech.2021.110551
8028,10.1016/j.jbiomech.2021.110547
8029,10.1016/j.jbiomech.2021.110543
8030,10.1016/j.jbiomech.2021.110571
8031,10.1016/j.jbiomech.2021.110548
8032,10.1016/j.jbiomech.2021.110566
8033,10.1016/j.jbiomech.2021.110568
8034,10.1016/j.jbiomech.2021.110569
8035,10.1016/j.jbiomech.2021.110546
8036,10.1016/j.jbiomech.2021.110570
8037,10.1016/j.jbiomech.2021.110540
8038,10.1016/j.jbiomech.2020.110214
8039,10.1016/j.jbiomech.2021.110576
8040,10.1016/j.jbiomech.2021.110555
8041,10.1016/j.jbiomech.2021.110549
8042,10.1016/j.jbiomech.2021.110565
8043,10.1016/j.jbiomech.2021.110553
8044,10.1016/j.jbiomech.2021.110554
8045,10.1016/j.jbiomech.2021.110573
8046,10.1016/j.jbiomech.2021.110502
8047,10.1016/j.jbiomech.2021.110480
8048,10.1016/j.jbiomech.2021.110500
8049,10.1016/j.jbiomech.2021.110526
8050,10.1016/j.jbiomech.2021.110528
8051,10.1016/j.jbiomech.2021.110527
8052,10.1016/j.jbiomech.2021.110529
8053,10.1016/j.jbiomech.2021.110498
8054,10.1016/j.jbiomech.2021.110484
8055,10.1016/j.jbiomech.2021.110504
8056,10.1016/j.jbiomech.2021.110415
8057,10.1016/j.jbiomech.2021.110531
8058,10.1016/j.jbiomech.2021.110497
8059,10.1016/j.jbiomech.2021.110539
8060,10.1016/j.jbiomech.2021.110513
8061,10.1016/j.jbiomech.2021.110537
8062,10.1016/j.jbiomech.2021.110530
8063,10.1016/j.jbiomech.2021.110538
8064,10.1016/j.jbiomech.2021.110460
8065,10.1016/j.jbiomech.2021.110523
8066,10.1016/j.jbiomech.2021.110525
8067,10.1016/j.jbiomech.2021.110483
8068,10.1016/j.jbiomech.2021.110536
8069,10.1016/j.jbiomech.2021.110524
8070,10.1016/j.jbiomech.2021.110453
8071,10.1016/j.jbiomech.2021.110520
8072,10.1016/j.jbiomech.2021.110490
8073,10.1016/j.jbiomech.2021.110459
8074,10.1016/j.jbiomech.2021.110477
8075,10.1016/j.jbiomech.2021.110503
8076,10.1016/j.jbiomech.2021.110488
8077,10.1016/j.jbiomech.2021.110499
8078,10.1016/j.jbiomech.2021.110512
8079,10.1016/j.jbiomech.2021.110449
8080,10.1016/j.jbiomech.2021.110495
8081,10.1016/j.jbiomech.2021.110485
8082,10.1016/j.jbiomech.2021.110439
8083,10.1016/j.jbiomech.2021.110475
8084,10.1016/j.jbiomech.2021.110455
8085,10.1016/j.jbiomech.2021.110486
8086,10.1016/j.jbiomech.2021.110493
8087,10.1016/j.jbiomech.2021.110501
8088,10.1016/j.jbiomech.2021.110496
8089,10.1016/j.jbiomech.2021.110494
8090,10.1016/j.jbiomech.2021.110465
8091,10.1016/j.jbiomech.2021.110478
8092,10.1016/j.jbiomech.2021.110489
8093,10.1016/j.jbiomech.2021.110479
8094,10.1016/j.jbiomech.2021.110437
8095,10.1016/j.jbiomech.2021.110466
8096,10.1016/j.jbiomech.2021.110487
8097,10.1016/j.jbiomech.2021.110456
8098,10.1016/j.jbiomech.2021.110474
8099,10.1016/j.jbiomech.2021.110438
8100,10.1016/j.jbiomech.2021.110451
8101,10.1016/j.jbiomech.2021.110447
8102,10.1016/j.jbiomech.2021.110444
8103,10.1016/j.jbiomech.2021.110457
8104,10.1016/j.jbiomech.2021.110446
8105,10.1016/j.jbiomech.2021.110481
8106,10.1016/j.jbiomech.2021.110476
8107,10.1016/j.jbiomech.2021.110398
8108,10.1016/j.jbiomech.2021.110443
8109,10.1016/j.jbiomech.2021.110445
8110,10.1016/j.jbiomech.2021.110482
8111,10.1016/j.jbiomech.2021.110464
8112,10.1016/j.jbiomech.2021.110458
8113,10.1016/j.jbiomech.2021.110450
8114,10.1016/j.jbiomech.2021.110411
8115,10.1016/j.jbiomech.2021.110414
8116,10.1016/j.jbiomech.2021.110421
8117,10.1016/j.jbiomech.2021.110462
8118,10.1016/j.jbiomech.2021.110434
8119,10.1016/j.jbiomech.2021.110385
8120,10.1016/j.jbiomech.2021.110413
8121,10.1016/j.jbiomech.2021.110448
8122,10.1016/j.jbiomech.2021.110463
8123,10.1016/j.jbiomech.2021.110440
8124,10.1016/j.jbiomech.2021.110442
8125,10.1016/j.jbiomech.2021.110436
8126,10.1016/j.jbiomech.2021.110452
8127,10.1016/j.jbiomech.2021.110454
8128,10.1016/j.jbiomech.2021.110461
8129,10.1016/j.jbiomech.2021.110382
8130,10.1016/j.jbiomech.2021.110420
8131,10.1016/j.jbiomech.2021.110423
8132,10.1016/j.jbiomech.2021.110416
8133,10.1016/j.jbiomech.2021.110401
8134,10.1016/j.jbiomech.2021.110435
8135,10.1016/j.jbiomech.2021.110367
8136,10.1016/j.jbiomech.2021.110432
8137,10.1016/j.jbiomech.2021.110418
8138,10.1016/j.jbiomech.2021.110400
8139,10.1016/j.jbiomech.2021.110366
8140,10.1016/j.jbiomech.2021.110422
8141,10.1016/j.jbiomech.2021.110388
8142,10.1016/j.jbiomech.2021.110430
8143,10.1016/j.jbiomech.2021.110427
8144,10.1016/j.jbiomech.2021.110424
8145,10.1016/j.jbiomech.2021.110426
8146,10.1016/j.jbiomech.2021.110419
8147,10.1016/j.jbiomech.2021.110412
8148,10.1016/j.jbiomech.2021.110431
8149,10.1016/j.jbiomech.2021.110428
8150,10.1016/j.jbiomech.2021.110425
8151,10.1016/j.jbiomech.2021.110429
8152,10.1016/j.jbiomech.2021.110410
8153,10.1016/j.jbiomech.2021.110417
8154,10.1016/j.jbiomech.2021.110383
8155,10.1016/j.jbiomech.2021.110397
8156,10.1016/j.jbiomech.2021.110381
8157,10.1016/j.jbiomech.2021.110409
8158,10.1016/j.jbiomech.2021.110379
8159,10.1016/j.jbiomech.2021.110396
8160,10.1016/j.jbiomech.2021.110392
8161,10.1016/j.jbiomech.2021.110377
8162,10.1016/j.jbiomech.2021.110399
8163,10.1016/j.jbiomech.2021.110395
8164,10.1016/j.jbiomech.2021.110380
8165,10.1016/j.jbiomech.2021.110365
8166,10.1016/j.jbiomech.2021.110387
8167,10.1016/j.jbiomech.2021.110351
8168,10.1016/j.jbiomech.2021.110386
8169,10.1016/j.jbiomech.2021.110390
8170,10.1016/j.jbiomech.2021.110394
8171,10.1016/j.jbiomech.2021.110393
8172,10.1016/j.jbiomech.2021.110389
8173,10.1016/j.jbiomech.2021.110391
8174,10.1016/j.jbiomech.2021.110384
8175,10.1016/j.jbiomech.2021.110317
8176,10.1016/j.jbiomech.2021.110378
8177,10.1016/j.jbiomech.2021.110352
8178,10.1016/j.jbiomech.2021.110362
8179,10.1016/j.jbiomech.2021.110344
8180,10.1016/j.jbiomech.2021.110348
8181,10.1016/j.jbiomech.2021.110341
8182,10.1016/j.jbiomech.2021.110358
8183,10.1016/j.jbiomech.2021.110364
8184,10.1016/j.jbiomech.2021.110350
8185,10.1016/j.jbiomech.2021.110345
8186,10.1016/j.jbiomech.2021.110353
8187,10.1016/j.jbiomech.2021.110359
8188,10.1016/j.jbiomech.2021.110360
8189,10.1016/j.jbiomech.2021.110361
8190,10.1016/j.jbiomech.2021.110333
8191,10.1016/j.jbiomech.2021.110343
8192,10.1016/j.jbiomech.2021.110356
8193,10.1016/j.jbiomech.2021.110363
8194,10.1016/j.jbiomech.2021.110357
8195,10.1016/j.jbiomech.2021.110310
8196,10.1016/j.jbiomech.2021.110346
8197,10.1016/j.jbiomech.2021.110349
8198,10.1016/j.jbiomech.2021.110355
8199,10.1016/j.jbiomech.2021.110354
8200,10.1016/j.jbiomech.2021.110347
8201,10.1016/j.jbiomech.2021.110342
8202,10.1016/j.jbiomech.2021.110327
8203,10.1016/j.jbiomech.2021.110320
8204,10.1016/j.jbiomech.2021.110332
8205,10.1016/j.jbiomech.2021.110296
8206,10.1016/j.jbiomech.2021.110307
8207,10.1016/j.jbiomech.2021.110292
8208,10.1016/j.jbiomech.2021.110314
8209,10.1016/j.jbiomech.2021.110334
8210,10.1016/j.jbiomech.2020.110208
8211,10.1016/j.jbiomech.2021.110321
8212,10.1016/j.jbiomech.2021.110329
8213,10.1016/j.jbiomech.2021.110297
8214,10.1016/j.jbiomech.2021.110298
8215,10.1016/j.jbiomech.2021.110287
8216,10.1016/j.jbiomech.2021.110319
8217,10.1016/j.jbiomech.2021.110288
8218,10.1016/j.jbiomech.2021.110315
8219,10.1016/j.jbiomech.2021.110253
8220,10.1016/j.jbiomech.2021.110308
8221,10.1016/j.jbiomech.2021.110331
8222,10.1016/j.jbiomech.2021.110313
8223,10.1016/j.jbiomech.2021.110316
8224,10.1016/j.jbiomech.2021.110330
8225,10.1016/j.jbiomech.2021.110305
8226,10.1016/j.jbiomech.2021.110304
8227,10.1016/j.jbiomech.2021.110259
8228,10.1016/j.jbiomech.2021.110324
8229,10.1016/j.jbiomech.2021.110328
8230,10.1016/j.jbiomech.2021.110323
8231,10.1016/j.jbiomech.2021.110312
8232,10.1016/j.jbiomech.2021.110322
8233,10.1016/j.jbiomech.2021.110325
8234,10.1016/j.jbiomech.2021.110303
8235,10.1016/j.jbiomech.2021.110326
8236,10.1016/j.jbiomech.2021.110318
8237,10.1016/j.jbiomech.2021.110311
8238,10.1016/j.jbiomech.2021.110309
8239,10.1016/j.jbiomech.2021.110300
8240,10.1016/j.jbiomech.2021.110233
8241,10.1016/j.jbiomech.2020.110198
8242,10.1016/j.jbiomech.2021.110293
8243,10.1016/j.jbiomech.2021.110291
8244,10.1016/j.jbiomech.2021.110301
8245,10.1016/j.jbiomech.2020.110190
8246,10.1016/j.jbiomech.2021.110290
8247,10.1016/j.jbiomech.2021.110272
8248,10.1016/j.jbiomech.2021.110294
8249,10.1016/j.jbiomech.2021.110299
8250,10.1016/j.jbiomech.2021.110255
8251,10.1016/j.jbiomech.2021.110302
8252,10.1016/j.jbiomech.2021.110295
8253,10.1016/j.jbiomech.2021.110270
8254,10.1016/j.jbiomech.2021.110267
8255,10.1016/j.jbiomech.2021.110271
8256,10.1016/j.jbiomech.2021.110257
8257,10.1016/j.jbiomech.2021.110269
8258,10.1016/j.jbiomech.2021.110277
8259,10.1016/j.jbiomech.2021.110234
8260,10.1016/j.jbiomech.2021.110289
8261,10.1016/j.jbiomech.2021.110273
8262,10.1016/j.jbiomech.2021.110278
8263,10.1016/j.jbiomech.2020.110200
8264,10.1016/j.jbiomech.2021.110276
8265,10.1016/j.jbiomech.2021.110242
8266,10.1016/j.jbiomech.2021.110256
8267,10.1016/j.jbiomech.2021.110279
8268,10.1016/j.jbiomech.2021.110265
8269,10.1016/j.jbiomech.2021.110274
8270,10.1016/j.jbiomech.2021.110275
8271,10.1016/j.jbiomech.2021.110268
8272,10.1016/j.jbiomech.2020.110199
8273,10.1016/j.jbiomech.2021.110227
8274,10.1016/j.jbiomech.2021.110266
8275,10.1016/j.jbiomech.2021.110239
8276,10.1016/j.jbiomech.2021.110260
8277,10.1016/j.jbiomech.2020.110124
8278,10.1016/j.jbiomech.2021.110264
8279,10.1016/j.jbiomech.2021.110261
8280,10.1016/j.jbiomech.2020.110186
8281,10.1016/j.jbiomech.2020.110180
8282,10.1016/j.jbiomech.2021.110262
8283,10.1016/j.jbiomech.2021.110236
8284,10.1016/j.jbiomech.2021.110240
8285,10.1016/j.jbiomech.2021.110244
8286,10.1016/j.jbiomech.2021.110263
8287,10.1016/j.jbiomech.2021.110230
8288,10.1016/j.jbiomech.2021.110258
8289,10.1016/j.jbiomech.2021.110247
8290,10.1016/j.jbiomech.2021.110254
8291,10.1016/j.jbiomech.2021.110251
8292,10.1016/j.jbiomech.2021.110245
8293,10.1016/j.jbiomech.2021.110246
8294,10.1016/j.jbiomech.2021.110237
8295,10.1016/j.jbiomech.2021.110250
8296,10.1016/j.jbiomech.2021.110249
8297,10.1016/j.jbiomech.2021.110235
8298,10.1016/j.jbiomech.2021.110241
8299,10.1016/j.jbiomech.2020.110218
8300,10.1016/j.jbiomech.2021.110243
8301,10.1016/j.jbiomech.2020.110206
8302,10.1016/j.jbiomech.2021.110248
8303,10.1016/j.jbiomech.2021.110252
8304,10.1016/j.jbiomech.2021.110238
8305,10.1016/j.jbiomech.2021.110229
8306,10.1016/j.jbiomech.2020.110219
8307,10.1016/j.jbiomech.2020.110215
8308,10.1016/j.jbiomech.2020.110205
8309,10.1016/j.jbiomech.2020.110213
8310,10.1016/j.jbiomech.2020.110202
8311,10.1016/j.jbiomech.2020.110216
8312,10.1016/j.jbiomech.2021.110228
8313,10.1016/j.jbiomech.2020.110210
8314,10.1016/j.jbiomech.2020.110188
8315,10.1016/j.jbiomech.2020.110204
8316,10.1016/j.jbiomech.2020.110211
8317,10.1016/j.jbiomech.2020.110106
8318,10.1016/j.jbiomech.2020.110196
8319,10.1016/j.jbiomech.2020.110220
8320,10.1016/j.jbiomech.2020.110183
8321,10.1016/j.jbiomech.2020.110209
8322,10.1016/j.jbiomech.2020.110217
8323,10.1016/j.jbiomech.2020.110207
8324,10.1016/j.jbiomech.2020.110184
8325,10.1016/j.jbiomech.2020.110102
8326,10.1016/j.jbiomech.2020.110203
8327,10.1016/j.jbiomech.2020.110197
8328,10.1016/j.jbiomech.2020.110212
8329,10.1016/j.jbiomech.2020.110153
8330,10.1016/j.jbiomech.2020.110182
8331,10.1016/j.jbiomech.2020.110201
8332,10.1016/j.jbiomech.2020.110187
8333,10.1016/j.jbiomech.2020.110185
8334,10.1016/j.jbiomech.2020.110119
8335,10.1016/j.jbiomech.2020.110191
8336,10.1016/j.jbiomech.2020.110192
8337,10.1016/j.jbiomech.2020.110189
8338,10.1016/j.jbiomech.2020.110195
8339,10.1016/j.jbiomech.2020.110181
8340,10.1016/j.jbiomech.2020.110158
8341,10.1016/j.jbiomech.2020.110126
8342,10.1016/j.jbiomech.2020.110140
8343,10.1016/j.jbiomech.2020.110148
8344,10.1016/j.jbiomech.2020.110163
8345,10.1016/j.jbiomech.2020.110113
8346,10.1016/j.jbiomech.2020.110084
8347,10.1016/j.jbiomech.2020.110155
8348,10.1016/j.jbiomech.2020.110139
8349,10.1016/j.jbiomech.2020.110160
8350,10.1016/j.jbiomech.2020.110161
8351,10.1016/j.jbiomech.2020.110162
8352,10.1016/j.jbiomech.2020.110159
8353,10.1016/j.jbiomech.2020.110157
8354,10.1016/j.jbiomech.2020.110151
8355,10.1016/j.jbiomech.2020.110143
8356,10.1016/j.jbiomech.2020.110128
8357,10.1016/j.jbiomech.2020.110156
8358,10.1016/j.jbiomech.2020.110110
8359,10.1016/j.jbiomech.2020.110141
8360,10.1016/j.jbiomech.2020.110142
8361,10.1016/j.jbiomech.2020.110146
8362,10.1016/j.jbiomech.2020.110138
8363,10.1016/j.jbiomech.2020.110152
8364,10.1016/j.jbiomech.2020.110135
8365,10.1016/j.jbiomech.2020.110150
8366,10.1016/j.jbiomech.2020.110154
8367,10.1016/j.jbiomech.2020.110144
8368,10.1016/j.jbiomech.2020.110147
8369,10.1016/j.jbiomech.2020.110048
8370,10.1016/j.jbiomech.2020.110149
8371,10.1016/j.jbiomech.2020.110137
8372,10.1016/j.jbiomech.2020.110109
8373,10.1016/j.jbiomech.2020.110131
8374,10.1016/j.jbiomech.2020.110125
8375,10.1016/j.jbiomech.2020.110130
8376,10.1016/j.jbiomech.2020.110133
8377,10.1016/j.jbiomech.2020.110079
8378,10.1016/j.jbiomech.2020.110145
8379,10.1016/j.jbiomech.2020.110136
8380,10.1016/j.jbiomech.2020.110134
8381,10.1016/j.jbiomech.2020.110123
8382,10.1016/j.jbiomech.2020.110111
8383,10.1016/j.jbiomech.2020.110116
8384,10.1016/j.jbiomech.2020.110078
8385,10.1016/j.jbiomech.2020.110127
8386,10.1016/j.jbiomech.2020.110132
8387,10.1016/j.jbiomech.2020.110115
8388,10.1016/j.jbiomech.2020.110122
8389,10.1016/j.jbiomech.2020.110081
8390,10.1016/j.jbiomech.2020.110114
8391,10.1016/j.jbiomech.2020.110117
8392,10.1016/j.jbiomech.2020.110118
8393,10.1016/j.jbiomech.2020.110120
8394,10.1016/j.jbiomech.2020.110129
8395,10.1016/j.jbiomech.2020.110064
8396,10.1016/j.jbiomech.2020.110112
8397,10.1016/j.jbiomech.2020.110121
8398,10.1016/j.jbiomech.2020.110107
8399,10.1016/j.jbiomech.2020.110105
